registro_id,data_registro,linha_producao,turno,maquina,idade_maquina_anos,temperatura_valor,unidade_temperatura,pressao_valor,unidade_pressao,vibracao_motor_mm_s,velocidade_esteira_m_min,umidade_pct,tamanho_lote,tempo_setup_min,paradas_nao_planejadas,taxa_defeitos_pct,energia_sensor_b_kwh,codigo_campanha,ruido_aleatorio,consumo_energia_kwh,falha_24h
REG-00909,2025-08-16 06:00:00,linha a,manha,M07,15,768.1,C,89.531,psi,3.977,44.77,45.75,2780,58.02,3,1.839,580.91,B07,0.0855622642969829,574.11,0
REG-00910,16/08/2025 12:00,C,T,M03,10,759.07,C,5.613,bar,1.909,46.25,40.42,4108,58.75,1,1.605,570.82,C99,1.5584778048903218,555.99,0
REG-00911,08-16-2025 18:00,C,TARDE,M08,12,730.97,C,3.093,bar,1.909,46.12,45.19,801,39.11,2,3.754,513.53,A12,-0.7752631301322105,502.81,0
REG-00912,2025-08-17 00:00:00,linha c,manha,M04,5,1363.28,F,5.124,bar,1.97,42.97,41.2,2291,34.07,1,3.89,453.29,C99,0.08246264746255208,"447,51",0
REG-00913,17/08/2025 06:00,L-C,Tarde,M06,15,729.11,C,5.245,bar,2.83,42.59,49.96,4668,71.65,1,2.32,617.5,B07,0.16521890932177588,595.09,1
REG-00914,08-17-2025 12:00,C,manha,M08,3,742.04,C,4.263,bar,1.784,44.37,60.19,2456,36.63,1,1.906,439.94,X00,0.9421265918312003,427.63,0
REG-00915,2025-08-17 18:00:00,linha c,Noite,M04,14,721.2,C,4.868,bar,3.413,43.37,56.45,1216,52.16,1,3.803,532.46,X00,-0.38781154778329713,527.87,0
REG-00916,18/08/2025 00:00,?,M,M02,1,764.52,C,4.665,bar,2.044,44.44,78.69,2600,34.1,0,1.112,434.27,A12,-0.8693837484552895,430.78,0
REG-00917,08-18-2025 06:00,linha_A,MANHA,M06,1,761.8,C,5.882,bar,1.118,42.92,28.47,3666,49.8,1,1.2,596.4,C99,0.5700021512237344,581.37,0
REG-00918,2025-08-18 12:00:00,linha_A,M,M01,2,789.34,C,6.377,bar,1.94,45.79,60.63,4984,51.46,0,2.523,550.62,B07,-0.7433870190376026,540.88,0
REG-00919,18/08/2025 18:00,linha b,Manhã,M04,12,788.26,C,5.525,bar,3.066,34.68,55.08,3441,62.76,0,3.637,572.89,B07,-1.8355053521421103,573.26,0
REG-00920,08-19-2025 00:00,Linha A,MANHA,M08,4,747.39,C,5.278,bar,2.176,41.41,64.79,1012,40.12,1,1.32,514.22,B07,1.8403719244278647,499.57,0
REG-00921,2025-08-19 06:00:00,Linha C,Manhã,M04,7,757.73,C,5.835,bar,2.176,35.77,63.6,4198,32.93,0,2.803,512.42,X00,0.9270306621375525,494.93,0
REG-00922,19/08/2025 12:00,B,MANHA,M06,8,747.84,C,,bar,,43.25,,4076,67.7,0,1.976,562.91,B07,1.8833877854171874,545.28,0
REG-00923,08-19-2025 18:00,L-B,Matutino,M05,12,755.68,C,5.575,bar,3.013,49.39,57.07,3535,59.68,1,2.404,551.92,A12,0.8740127530155358,531.6,0
REG-00924,2025-08-20 00:00:00,,tarde,M02,6,774.0,C,5.776,bar,3.078,39.87,46.07,4565,36.72,0,3.171,566.25,A12,0.6803649216924524,541.57,0
REG-00925,20/08/2025 06:00,A,Vespertino,M03,1,729.15,C,3.923,bar,1.274,42.57,62.36,4031,53.29,1,3.102,534.2,X00,0.36953563342035745,512.67,0
REG-00926,08-20-2025 12:00,linha a,M,M05,6,1389.8,F,80.816,psi,2.614,45.4,32.45,1775,35.77,0,1.713,464.64,B07,-0.18602828156227816,455.09,0
REG-00927,2025-08-20 18:00:00,linha_C,Manhã,M01,5,,C,73.266,psi,2.123,32.7,64.32,2569,57.93,0,3.415,522.12,A12,0.5121065819050965,516.05,0
REG-00928,21/08/2025 00:00,L-B,manha,M04,11,774.82,C,6.34,bar,2.783,39.65,54.72,2931,65.94,2,2.081,543.88,B07,-0.5532324843741019,550.26,0
REG-00929,08-21-2025 06:00,B,,M04,12,753.6,C,4.612,bar,3.345,43.64,,2852,38.34,3,2.979,535.02,X00,-1.0692291724792182,527.03,0
REG-00930,2025-08-21 12:00:00,A,manha,M07,2,762.64,C,5.049,bar,1.625,28.96,52.21,3482,44.38,0,1.439,516.38,X00,-0.3322258169210742,504.66,0
REG-00931,21/08/2025 18:00,Linha A,Noite,M01,12,763.35,C,5.304,bar,1.862,37.6,53.09,3746,58.79,1,2.281,537.85,X00,1.2914922913513938,529.56,0
REG-00932,08-22-2025 00:00,A,NOITE,M07,2,788.21,C,5.789,bar,0.382,46.95,70.57,1236,68.78,0,1.336,484.42,C99,-1.2324066869252508,492.14,0
REG-00933,2025-08-22 06:00:00,linha c,NOITE,M04,10,751.12,C,5.249,bar,3.373,46.51,93.8,3187,38.09,0,1.643,539.88,X00,-1.2165166508000995,534.16,0
REG-00934,22/08/2025 12:00,Linha C,Vespertino,M06,6,1367.9,F,5.103,bar,2.834,43.68,69.64,963,59.39,1,1.573,512.78,X00,0.5913091627128223,500.12,0
REG-00935,08-22-2025 18:00,linha a,T,M05,5,763.56,C,5.106,bar,2.999,45.97,48.22,2948,41.21,0,1.721,491.22,A12,-0.4150787044366666,492.05,0
REG-00936,2025-08-23 00:00:00,L-C,sem_info,M03,8,718.8,C,4.536,bar,2.532,42.97,62.56,2573,29.7,1,2.18,482.18,B07,0.48549504515946496,473.75,0
REG-00937,23/08/2025 06:00,A,noite,M08,5,770.31,C,87.309,psi,1.568,44.5,63.08,1663,39.56,0,1.202,495.6,C99,0.9898574318794453,484.88,0
REG-00938,08-23-2025 12:00,linha_C,NOITE,M02,12,761.62,C,77.692,psi,2.871,40.58,43.9,4961,49.43,1,1.119,550.07,B07,0.461532484257878,533.13,0
REG-00939,2025-08-23 18:00:00,linha a,Noite,M01,15,807.45,C,99.539,psi,3.455,42.52,39.87,1884,40.29,1,4.543,549.01,X00,-0.6322455786784477,527.4,0
REG-00940,24/08/2025 00:00,L-A,NOITE,M07,13,751.81,C,4.572,bar,2.737,39.15,54.24,1036,54.35,2,1.608,520.97,X00,1.282933808528605,516.25,0
REG-00941,08-24-2025 06:00,C,TARDE,M05,7,1384.12,F,5.119,bar,,47.69,64.69,2305,54.89,0,1.357,477.55,C99,0.7421226826035108,469.04,0
REG-00942,2025-08-24 12:00:00,linha_A,Noite,M08,8,1386.75,F,5.282,bar,3.548,48.85,35.66,3981,47.46,1,2.667,591.0,A12,0.02682785418957803,580.57,0
REG-00943,24/08/2025 18:00,linha_A,Noturno,M04,7,766.82,C,5.764,bar,2.625,48.21,46.35,838,36.9,0,2.797,508.84,B07,-0.021582813898431138,496.2,0
REG-00944,08-25-2025 00:00,L-B,MANHA,M01,12,779.87,C,6.229,bar,3.055,40.16,61.87,2870,47.62,3,2.532,554.42,A12,0.37399253947698935,541.99,0
REG-00945,2025-08-25 06:00:00,A,NOITE,M01,9,1403.67,F,5.647,bar,2.087,37.71,55.5,2552,45.75,0,1.577,490.64,B07,-0.31198370025830435,472.16,0
REG-00946,25/08/2025 12:00,B,MANHA,M04,8,792.55,C,92.594,psi,3.236,47.75,72.0,4436,47.21,1,3.797,553.8,A12,-1.6312046947200598,563.99,1
REG-00947,08-25-2025 18:00,L-C,N,M02,7,739.89,C,4.997,bar,2.444,44.45,38.06,811,56.72,0,2.993,459.56,A12,0.7501577462616736,449.48,0
REG-00948,2025-08-26 00:00:00,linha_C,Noturno,M08,6,768.75,C,6.113,bar,2.15,43.48,83.23,872,45.46,0,1.929,517.11,A12,0.6907430198711753,505.62,0
REG-00949,26/08/2025 06:00,linha a,manha,M01,9,764.69,C,5.607,bar,2.887,39.15,36.54,3173,28.97,0,1.265,483.51,B07,-2.3010659656967247,478.22,0
REG-00950,08-26-2025 12:00,linha_B,T,M08,11,785.78,C,-3.0,psi,2.666,43.92,30.65,1553,41.45,1,2.736,528.1,A12,0.5106761426572534,"538,14",0
REG-00951,2025-08-26 18:00:00,linha_A,Manhã,M02,7,749.33,C,74.184,psi,2.476,37.12,54.29,3756,45.39,1,1.216,514.76,A12,1.7564835388897118,507.63,0
REG-00952,27/08/2025 00:00,Linha A,NOITE,M01,13,1484.02,F,6.674,bar,2.541,44.85,41.39,1968,64.09,1,2.659,544.93,B07,-1.1276383531735399,542.47,0
REG-00953,08-27-2025 06:00,linha a,noite,M03,13,748.29,C,5.332,bar,"3,679",48.2,54.53,3161,66.17,3,3.942,633.9,C99,-0.07329129089071088,611.31,0
REG-00954,2025-08-27 12:00:00,linha c,tarde,M02,7,1402.45,F,5.347,bar,2.363,49.34,54.12,958,64.7,0,2.539,502.82,C99,-0.18198231413405871,492.43,0
REG-00955,27/08/2025 18:00,C,Noturno,M04,14,737.5,C,4.96,bar,3.841,45.19,52.65,3712,53.37,1,3.452,550.66,B07,1.6604119343708827,548.79,0
REG-00956,08-28-2025 00:00,linha c,Matutino,M03,3,775.14,C,5.964,bar,1.799,35.78,44.89,2976,47.76,0,0.504,523.82,C99,1.1209470441569618,532.26,0
REG-00957,2025-08-28 06:00:00,linha b,manha,M05,14,788.96,C,6.263,bar,3.259,42.89,60.19,800,34.35,0,1.812,470.61,A12,-0.8784161465124305,459.0,0
REG-00958,28/08/2025 12:00,Linha B,T,M05,5,773.79,C,5.799,bar,1.604,51.63,51.19,1916,46.16,0,1.332,472.22,C99,0.342118523358526,459.75,0
REG-00959,08-28-2025 18:00,Linha B,M,M01,9,782.23,C,86.863,psi,3.012,38.09,68.24,1049,32.9,0,2.198,441.14,A12,2.302672132277526,436.32,0
REG-00960,2025-08-29 00:00:00,B,tarde,M01,5,790.64,C,5.843,bar,1.756,41.73,52.84,988,40.25,0,1.522,494.57,A12,-0.6247078991411382,482.5,0
REG-00961,29/08/2025 06:00,linha b,M,M02,7,1406.66,F,5.745,bar,2.191,48.36,43.42,3733,79.76,1,1.493,592.34,X00,-0.011153783659332183,"586,33",1
REG-00962,08-29-2025 12:00,A,Vespertino,M02,6,,C,6.23,bar,11.781121550923514,44.78,34.75,2597,45.84,2,3.56,574.18,B07,0.5135073034876191,557.29,0
REG-00963,2025-08-29 18:00:00,linha a,Tarde,M01,11,775.01,C,,bar,2.985,53.16,52.93,4172,37.83,1,2.454,546.04,C99,-0.6100545497192573,530.15,0
REG-00964,30/08/2025 00:00,linha c,Noite,M03,2,1390.79,F,5.16,bar,0.992,38.7,,1882,42.29,1,2.127,446.4,B07,1.7632030849927454,452.72,0
REG-00965,08-30-2025 06:00,linha_B,Manhã,M05,13,1422.04,F,6.531,bar,3.086,37.55,38.8,3814,44.4,2,1.527,500.49,C99,-0.47266830028352164,504.09,0
REG-00966,2025-08-30 12:00:00,linha_C,NOITE,M03,14,758.76,C,5.33,bar,3.678,47.51,61.33,3383,40.27,1,1.186,612.52,C99,-1.3890351291241942,587.45,0
REG-00967,30/08/2025 18:00,linha a,TARDE,M03,9,772.13,C,5.558,bar,2.5,36.62,33.67,3584,71.04,2,1.13,607.85,X00,-0.5249820389162893,591.52,0
REG-00968,08-31-2025 00:00,Linha B,Manhã,M04,9,774.06,C,5.574,bar,2.569,,71.95,4277,58.6,1,0.791,561.19,A12,0.6530200861861699,562.85,0
REG-00969,2025-08-31 06:00:00,linha_A,Vespertino,M05,11,756.46,C,4.787,bar,3.003,41.7,56.92,3771,52.35,1,2.183,540.54,C99,-0.7981741257542534,544.93,0
REG-00970,31/08/2025 12:00,L-A,tarde,M03,3,798.49,C,7.191,bar,1.833,46.66,54.47,3931,33.9,0,2.941,492.11,X00,0.3021993888671026,483.2,0
REG-00971,08-31-2025 18:00,A,Matutino,M02,12,736.09,C,5.263,bar,2.596,44.76,42.58,3906,45.67,1,1.996,508.75,B07,0.5625504401416662,510.24,1
REG-00972,2025-09-01 00:00:00,L-A,tarde,M-erro,4,775.7,C,89.651,psi,2.004,44.06,64.17,2677,58.31,0,1.978,565.5,B07,-1.208934042079654,559.64,0
REG-00973,01/09/2025 06:00,linha c,MANHA,M01,11,737.24,C,4.503,bar,3.377,40.19,54.97,3842,51.88,2,4.109,573.31,C99,-0.5637022175942242,565.21,0
REG-00974,09-01-2025 12:00,A,Vespertino,M04,5,1471.41,F,106.227,psi,1.677,47.47,46.77,4337,5.0,0,4.084,469.64,C99,0.3489708595380674,463.42,0
REG-00975,2025-09-01 18:00:00,linha b,T,M08,12,,C,5.669,bar,2.891,60.12,57.4,3899,78.45,0,2.37,560.16,B07,0.7024121600035143,543.0,0
REG-00976,02/09/2025 00:00,L-B,TARDE,M04,12,772.77,C,5.789,bar,2.438,45.11,34.81,3352,51.6,1,1.769,547.46,X00,-0.5387840197676386,524.91,0
REG-00977,09-02-2025 06:00,Linha A,NOITE,M01,4,745.54,C,5.569,bar,2.444,42.45,35.38,1110,43.92,0,2.698,467.95,C99,0.1517723102480286,464.8,0
REG-00978,2025-09-02 12:00:00,B,manha,M06,10,778.82,C,6.295,bar,2.758,36.16,41.56,2633,60.04,0,3.039,574.22,C99,-0.2839362497457617,574.64,0
REG-00979,02/09/2025 18:00,linha_A,N,M02,8,738.29,C,5.619,bar,2.157,39.13,59.19,1065,50.18,0,1.03,482.88,A12,0.727850170800594,472.67,0
REG-00980,09-03-2025 00:00,Linha C,noite,M02,5,,C,5.059,bar,2.192,41.04,54.96,1236,49.96,1,3.449,484.65,C99,0.5194135791656076,464.63,0
REG-00981,2025-09-03 06:00:00,Linha C,N,M02,9,712.26,C,3.929,bar,2.128,39.59,67.59,2316,40.72,0,2.965,470.11,X00,-0.37348301519567256,466.34,0
REG-00982,03/09/2025 12:00,linha_B,Noite,M08,15,1445.59,F,6.046,bar,2.985,41.93,43.96,2749,38.24,2,2.281,550.75,C99,0.47844385119615784,535.91,0
REG-00983,09-03-2025 18:00,linha_B,Manhã,M08,1,764.0,C,4.973,bar,0.973,50.0,61.9,3015,39.56,1,1.407,469.96,C99,-0.41259837179269887,469.62,0
REG-00984,2025-09-04 00:00:00,A,tarde,M05,15,741.21,C,4.839,bar,2.97,47.61,53.63,4581,70.18,1,2.874,590.99,C99,0.45736195435647853,582.09,1
REG-00985,04/09/2025 06:00,,MANHA,M05,13,762.54,C,86.687,psi,3.801,41.29,43.68,4003,42.83,1,1.475,568.37,A12,0.47129454534458826,569.13,0
REG-00986,09-04-2025 12:00,A,Noite,M06,8,739.46,C,5.093,bar,2.21,36.56,59.62,2576,35.86,1,2.314,501.51,A12,2.3710465285685087,494.02,0
REG-00987,2025-09-04 18:00:00,linha a,TARDE,M05,10,782.34,C,6.177,bar,3.01,48.02,54.21,2205,61.65,1,2.809,530.49,C99,-0.3362622421041108,523.57,0
REG-00988,05/09/2025 00:00,A,MANHA,M05,6,742.38,C,4.623,bar,1.904,41.78,47.45,3792,36.71,0,2.445,492.48,A12,-0.14126848696349262,480.41,0
REG-00989,09-05-2025 06:00,Linha C,N,M08,2,1435.69,F,,bar,2.102,34.23,55.5,1955,32.47,1,2.406,474.21,A12,-0.6472316003921244,453.19,0
REG-00990,2025-09-05 12:00:00,linha_B,Matutino,M06,9,786.49,C,6.649,bar,2.208,45.21,53.45,4511,41.32,0,2.025,532.98,X00,-1.0328236977891947,528.16,0
REG-00991,05/09/2025 18:00,L-B,TARDE,M01,13,767.86,C,5.886,bar,3.208,46.62,53.16,4082,49.82,0,2.383,534.77,B07,-0.4564604935924198,542.62,0
REG-00992,09-06-2025 00:00,L-C,N,M04,4,,C,69.519,psi,2.044,31.08,50.05,3666,20.92,0,3.307,453.98,X00,0.6651006952212376,448.86,0
REG-00993,2025-09-06 06:00:00,A,M,M08,11,,C,5.398,bar,3.978,38.29,39.34,1847,41.73,0,2.85,546.24,X00,0.737461531349306,535.81,0
REG-00994,06/09/2025 12:00,linha c,TARDE,M04,12,751.28,C,5.542,bar,3.344,41.5,55.9,3411,52.16,1,2.754,566.36,A12,0.29567984468732983,556.4,0
REG-00995,09-06-2025 18:00,linha_B,noite,M02,12,777.95,C,4.942,bar,2.793,45.31,45.37,4247,52.08,1,2.854,515.81,X00,-0.29576488052991046,509.42,0
REG-00996,2025-09-07 00:00:00,linha b,M,M07,6,795.9,C,6.711,bar,2.588,39.68,42.76,1102,56.1,1,3.348,499.49,B07,-0.4933749859308093,480.38,0
REG-00997,07/09/2025 06:00,linha a,tarde,M05,6,1390.14,F,6.235,bar,3.242,38.26,52.11,1543,64.27,2,4.292,533.1,C99,-0.9168305104620249,524.15,0
REG-00998,09-07-2025 12:00,linha_C,MANHA,M05,7,744.64,C,4.511,bar,1.677,45.27,63.81,2963,61.55,2,3.305,582.95,A12,-0.5568876009630063,575.16,0
REG-00999,2025-09-07 18:00:00,Linha A,T,M04,13,785.18,C,6.171,bar,2.811,,57.23,2309,61.58,1,2.395,563.44,B07,-1.2951280591322758,561.24,0
REG-01000,08/09/2025 00:00,Linha A,Matutino,M01,14,-50.0,C,5.784,bar,3.213,44.44,48.63,3780,50.02,1,1.441,575.75,C99,1.3578583118756624,581.01,1
REG-01001,09-08-2025 06:00,L-B,noite,M04,7,778.13,C,5.882,bar,2.222,37.0,48.14,2484,35.92,0,1.777,497.46,B07,1.8371514863220448,487.51,0
REG-01002,2025-09-08 12:00:00,,N,M04,15,1396.04,F,5.797,bar,3.3,35.91,62.63,4985,53.21,1,1.976,572.18,C99,-1.935862753499927,561.79,0
REG-01003,08/09/2025 18:00,A,Matutino,M08,9,723.7,C,,bar,2.083,45.4,26.24,2057,52.83,4,3.783,514.01,A12,0.28926363785061077,514.76,0
REG-01004,09-09-2025 00:00,B,MANHA,M03,6,753.99,C,5.373,bar,2.912,43.14,64.57,2312,52.06,2,1.808,548.28,A12,0.2726919553560268,540.52,1
REG-01005,2025-09-09 06:00:00,linha_A,tarde,M02,1,773.73,C,6.191,bar,0.99,46.15,32.51,814,43.68,0,2.64,466.92,C99,0.2088087895901322,461.15,0
REG-01006,09/09/2025 12:00,L-C,Noite,M04,10,748.52,C,5.161,bar,2.71,39.6,38.02,1839,45.55,0,1.192,482.03,B07,-0.5927443212130082,479.83,0
REG-01007,09-09-2025 18:00,A,Tarde,M08,10,769.35,C,6.893,bar,3.271,38.42,48.83,1789,56.44,0,0.833,554.76,C99,1.0225139587556902,552.81,0
REG-01008,2025-09-10 00:00:00,B,M,M04,15,791.71,C,94.335,psi,3.436,48.12,81.04,4003,68.13,0,2.733,578.68,B07,0.41047730157856044,566.93,0
REG-01009,10/09/2025 06:00,L-B,,M04,11,751.63,C,5.317,bar,"2,489",35.15,75.13,2218,58.76,1,1.498,558.86,A12,1.0341217539638328,552.38,0
REG-01010,09-10-2025 12:00,linha b,N,M06,1,776.75,C,5.404,bar,1.023,47.63,63.48,1654,35.82,0,1.03,430.03,C99,-0.737511979412805,428.33,0
REG-01011,2025-09-10 18:00:00,Linha B,TARDE,M06,9,789.4,C,6.192,bar,2.567,47.94,59.28,2117,35.79,1,2.056,562.49,A12,-1.38318280465793,560.97,0
REG-01012,11/09/2025 00:00,B,noite,M03,12,768.33,C,6.151,bar,2.719,45.87,32.65,3163,39.11,4,1.655,560.25,X00,0.43490552958201956,"553,00",0
REG-01013,09-11-2025 06:00,linha_C,Vespertino,M08,8,781.77,C,5.686,bar,2.632,38.9,56.88,4099,36.43,1,2.27,559.72,A12,-0.9629437258182533,544.16,0
REG-01014,2025-09-11 12:00:00,Linha A,N,M05,7,779.35,C,5.325,bar,1.779,38.33,48.41,4911,46.48,0,1.568,561.35,X00,1.054599605833873,551.43,0
REG-01015,11/09/2025 18:00,Linha A,MANHA,M01,13,760.22,C,5.518,bar,3.556,41.05,45.2,998,56.84,0,1.733,492.75,B07,-2.126621314376833,487.34,0
REG-01016,09-12-2025 00:00,,M,M04,10,805.3,C,106.438,psi,2.852,36.17,56.86,4332,30.03,1,3.175,567.33,X00,-0.46853989490219317,556.52,0
REG-01017,2025-09-12 06:00:00,linha_C,noite,M08,11,1335.24,F,4.435,bar,3.015,37.67,49.35,2433,42.15,0,3.861,520.27,A12,-0.6159218476530665,501.83,0
REG-01018,12/09/2025 12:00,Linha A,N,M04,7,1405.15,F,5.468,bar,3.058,44.9,65.43,4194,46.32,1,2.959,538.33,B07,-0.3323766418321626,526.51,0
REG-01019,09-12-2025 18:00,,Manhã,M05,5,779.59,C,5.437,bar,1.953,44.92,31.77,957,30.2,0,2.114,445.38,B07,0.26109907196320514,436.75,0
REG-01020,2025-09-13 00:00:00,L-C,TARDE,M05,8,739.54,C,73.163,psi,2.213,37.28,55.9,3429,49.81,0,2.549,522.79,A12,0.3962357360013959,510.03,0
REG-01021,13/09/2025 06:00,L-B,Vespertino,M06,15,791.41,C,6.674,bar,3.204,45.04,44.45,4708,49.31,1,2.712,571.91,B07,0.6397376023146959,564.7,0
REG-01022,09-13-2025 12:00,L-C,Vespertino,M07,10,736.08,C,4.159,bar,,44.04,50.08,964,38.32,0,2.939,493.1,A12,0.7549863642896314,484.36,0
REG-01023,2025-09-13 18:00:00,linha_B,M,M02,11,1445.77,F,6.66,bar,2.889,48.79,58.66,4118,48.84,0,2.652,560.26,B07,-0.17152560067176364,555.83,0
REG-01024,14/09/2025 00:00,B,NOITE,M05,2,800.04,C,101.08,psi,1.386,44.56,41.59,1280,42.11,0,3.655,475.54,B07,2.1087043617064585,480.73,1
REG-01025,09-14-2025 06:00,linha_A,Matutino,M05,15,759.9,C,5.893,bar,,46.76,56.97,4925,42.82,3,0.733,599.46,A12,1.3870903339569887,587.89,0
REG-01026,2025-09-14 12:00:00,C,Noturno,M02,4,717.65,C,4.434,bar,"1,768",44.15,52.45,3926,36.89,1,3.113,466.4,X00,-0.3119882156613612,456.77,0
REG-01027,14/09/2025 18:00,A,M,M06,15,737.6,C,5.057,bar,3.612,46.41,47.07,4622,58.61,0,3.164,540.96,C99,-0.13687369214197828,535.23,0
REG-01028,09-15-2025 00:00,?,Manhã,M01,7,783.16,C,6.377,bar,2.471,36.21,49.35,4570,34.25,1,2.237,558.51,X00,-0.33304779270025175,542.1,0
REG-01029,2025-09-15 06:00:00,A,Tarde,M04,14,768.38,C,6.055,bar,3.86,41.45,53.15,2126,31.91,1,1.652,527.66,X00,0.3632986138605778,525.55,0
REG-01030,15/09/2025 12:00,L-B,manha,M03,14,724.51,C,3.799,bar,4.2,41.82,45.79,2546,33.36,0,2.722,474.18,B07,-0.9719378301428497,481.13,0
REG-01031,09-15-2025 18:00,linha_B,Tarde,M02,12,808.37,C,6.426,bar,3.402,40.9,55.09,3704,44.38,1,4.081,583.49,B07,-0.7895374609239515,"580,37",1
REG-01032,2025-09-16 00:00:00,linha_B,Manhã,M07,14,775.46,C,5.706,bar,3.942,44.0,51.66,1534,35.98,0,1.942,497.96,X00,-2.1673662454143763,502.75,0
REG-01033,16/09/2025 06:00,C,noite,M02,10,736.26,C,4.742,bar,3.145,44.85,47.66,2087,42.83,2,1.789,510.78,B07,-0.3986601287731764,500.57,0
REG-01034,09-16-2025 12:00,Linha A,NOITE,M03,13,780.91,C,6.263,bar,3.959,43.77,74.08,1215,70.58,0,3.269,530.47,A12,1.0647591839740027,528.56,0
REG-01035,2025-09-16 18:00:00,L-B,NOITE,M07,3,768.8,C,5.878,bar,2.723,41.2,59.98,4530,22.06,0,2.048,524.87,C99,-0.15210102014946622,509.35,0
REG-01036,17/09/2025 00:00,linha a,MANHA,M08,2,742.61,C,5.369,bar,2.188,38.69,50.41,1841,34.01,0,2.203,470.03,X00,-0.09616194147966557,455.48,0
REG-01037,09-17-2025 06:00,linha a,Matutino,M01,9,761.45,C,5.945,bar,2.988,46.94,56.75,2525,71.39,0,1.189,575.18,A12,0.27815914385551105,573.97,0
REG-01038,2025-09-17 12:00:00,linha_B,TARDE,M03,13,,C,6.936,bar,3.098,43.57,42.68,2700,55.5,0,3.529,514.2,C99,-1.0022374327951271,512.97,0
REG-01039,17/09/2025 18:00,A,Vespertino,M06,12,1467.0,F,6.7,bar,3.041,37.42,49.76,2378,44.99,3,4.066,573.95,B07,0.025286212644237204,561.26,0
REG-01040,09-18-2025 00:00,L-A,Manhã,M07,8,761.47,C,5.248,bar,2.388,41.13,51.16,4067,42.72,3,0.853,589.64,B07,0.8903294954988252,573.21,0
REG-01041,2025-09-18 06:00:00,,Manhã,M08,8,1438.38,F,6.074,bar,2.82,34.16,40.04,4639,49.75,2,1.351,558.33,B07,0.30656316661198124,565.95,0
REG-01042,18/09/2025 12:00,L-B,Tarde,M05,10,800.25,C,6.82,bar,,42.16,59.65,3206,67.35,0,2.294,551.83,A12,0.978164731261709,541.46,0
REG-01043,09-18-2025 18:00,L-B,M,M01,14,750.37,C,,psi,3.234,41.11,48.93,4314,45.43,0,2.302,507.83,B07,1.2641319062686585,517.65,0
REG-01044,2025-09-19 00:00:00,linha_A,TARDE,M07,13,779.59,C,,psi,2.13,39.41,50.73,1265,41.51,1,1.783,517.72,B07,0.6625897616378073,514.39,0
REG-01045,19/09/2025 06:00,Linha A,Manhã,M02,2,1367.22,F,74.721,psi,2.535,49.13,48.18,4858,20.85,0,2.777,498.2,X00,-0.7133670241800586,482.22,0
REG-01046,09-19-2025 12:00,A,MANHA,M01,9,760.73,C,5.313,bar,2.571,36.8,90.51,1286,47.04,0,2.441,488.31,A12,-0.34413536362025987,457.37,0
REG-01047,2025-09-19 18:00:00,C,Vespertino,M06,6,751.91,C,86.033,psi,2.485,45.18,47.05,1079,25.33,0,2.153,479.31,X00,1.9314888529666354,474.1,0
REG-01048,20/09/2025 00:00,C,TARDE,M05,12,-50.0,C,80.192,psi,3.716,51.84,30.18,893,43.83,2,2.644,515.12,A12,0.3141685133284979,517.33,0
REG-01049,09-20-2025 06:00,linha_A,TARDE,M01,8,770.13,C,5.85,bar,2.675,46.85,35.8,1822,33.7,0,1.943,501.32,B07,0.18095658977239737,497.96,0
REG-01050,2025-09-20 12:00:00,Linha B,Tarde,M02,15,1347.23,F,4.45,bar,,41.86,64.11,4316,65.89,1,3.5,593.01,B07,-0.8599593403739552,583.72,0
REG-01051,20/09/2025 18:00,A,Noturno,M05,7,766.22,C,6.265,bar,1.851,36.9,71.04,2063,37.3,1,0.757,545.11,B07,-0.09146115561532206,542.34,0
REG-01052,09-21-2025 00:00,,TARDE,M03,11,1435.21,F,6.05,bar,4.009,35.87,46.82,4121,52.96,1,2.044,589.39,X00,0.7163735861527867,"587,97",0
REG-01053,2025-09-21 06:00:00,linha_A,Tarde,M06,2,776.03,C,87.503,psi,2.249,40.15,70.35,2582,18.15,1,1.06,466.16,X00,0.01484571049646707,462.63,0
REG-01054,21/09/2025 12:00,linha a,Noturno,M04,14,1402.08,F,5.956,bar,3.414,38.91,63.9,1236,53.38,1,2.035,534.08,C99,-0.5193782348506476,523.07,0
REG-01055,09-21-2025 18:00,,T,M05,3,815.56,C,7.372,bar,2.531,38.76,52.73,2787,24.16,1,3.565,500.71,C99,-0.28738616294741903,494.64,1
REG-01056,2025-09-22 00:00:00,Linha C,Noturno,M04,6,756.6,C,5.379,bar,1.754,40.53,51.87,1775,37.09,1,0.899,472.26,C99,1.1918253180160974,472.23,0
REG-01057,22/09/2025 06:00,A,N,M03,13,1419.58,F,6.215,bar,3.06,41.54,57.17,2024,77.13,1,2.112,530.05,X00,0.6677808126642371,527.5,0
REG-01058,09-22-2025 12:00,Linha B,manha,M03,15,791.8,C,7.342,bar,"4,100",44.18,65.53,2972,64.19,0,2.497,556.92,X00,0.5340402268622355,551.96,1
REG-01059,2025-09-22 18:00:00,B,tarde,M06,8,792.53,C,6.587,bar,1.7,36.43,59.77,4119,43.06,1,1.835,551.08,X00,0.44088213894866324,550.82,1
REG-01060,23/09/2025 00:00,linha c,NOITE,M05,8,1354.7,F,69.414,psi,2.792,38.93,46.88,3264,82.99,0,2.241,555.91,A12,-1.1830299592352236,553.26,0
